age,Working Section,Financial Weight,education,education-num,Marriage Status,occupation,Relationship Status,Skin Color,Gender,Capital Gain,Capital Loss,hours-per-week,Country,id,Predictions
24,Private,214014,HS-grad,9,No Marriage,Craft-repair,Own-child,Black,Male,0,0,40,United-States,11755,Poor
23,Private,103064,HS-grad,9,No Marriage,Adm-clerical,Own-child,White,Female,0,0,40,United-States,20438,Poor
64,Self Employed No Inc,150121,Doctorate,16,Married Civilian,Exec-managerial,Husband,White,Male,0,0,25,United-States,3152,Rich
29,Private,187073,Bachelors,13,No Marriage,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,18411,Poor
53,Private,22154,Some-college,10,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,1222,Poor
52,Private,159755,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,1887,40,United-States,28161,Rich
47,Private,155509,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0,35,United-States,13296,Poor
18,?,387641,Some-college,10,No Marriage,?,Own-child,White,Male,0,0,40,United-States,6663,Poor
40,Private,173321,HS-grad,9,Married Civilian,Other-service,Wife,Black,Female,0,0,32,United-States,14937,Poor
20,Private,39615,Some-college,10,No Marriage,Craft-repair,Own-child,White,Male,0,0,40,United-States,13409,Poor
62,Private,143312,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States,21764,Poor
52,Private,163027,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,50,United-States,2503,Poor
60,Private,118197,Some-college,10,Married Civilian,Craft-repair,Husband,White,Male,0,0,65,United-States,24035,Poor
28,Private,293926,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,0,1740,30,United-States,24672,Poor
46,Private,59287,Some-college,10,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,26487,Poor
26,Private,233777,HS-grad,9,Married Civilian,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,17335,Rich
53,Private,95647,9th,5,Married Civilian,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,115,Poor
90,Private,51744,HS-grad,9,No Marriage,Other-service,Not-in-family,Black,Male,0,2206,40,United-States,222,Poor
43,Private,112763,HS-grad,9,No Marriage,Adm-clerical,Unmarried,White,Female,8614,0,43,United-States,27651,Rich
47,Self Employed + Inc,102308,Prof-school,15,Married Civilian,Prof-specialty,Husband,White,Male,0,2415,45,United-States,32230,Rich
28,Private,295163,12th,8,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,26445,Poor
18,Private,36882,HS-grad,9,No Marriage,Adm-clerical,Own-child,White,Female,0,0,20,United-States,12388,Poor
19,Private,120251,HS-grad,9,No Marriage,Adm-clerical,Own-child,White,Female,0,0,14,United-States,6692,Poor
36,Police,218542,Assoc-acdm,12,Married Civilian,Adm-clerical,Wife,White,Female,0,0,40,United-States,1437,Rich
40,Private,100292,HS-grad,9,Married Civilian,Sales,Husband,White,Male,0,0,52,United-States,31244,Rich
23,Private,45317,Some-college,10,Separated,Sales,Own-child,White,Female,0,0,40,United-States,9845,Poor
80,Self Employed No Inc,26865,7th-8th,4,No Marriage,Farming-fishing,Unmarried,White,Male,0,0,20,United-States,31814,Poor
37,Self Employed No Inc,138940,11th,7,No Marriage,Farming-fishing,Own-child,White,Male,0,0,37,United-States,22312,Poor
62,Private,174201,9th,5,Widowed,Other-service,Unmarried,Black,Female,0,0,25,United-States,18498,Poor
22,Private,215395,HS-grad,9,No Marriage,Transport-moving,Not-in-family,White,Male,0,0,37,United-States,14670,Poor
27,Self Employed No Inc,208406,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,0,0,60,United-States,2043,Rich
31,Private,49325,HS-grad,9,Married Civilian,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,13876,Poor
46,Private,63299,HS-grad,9,Married Civilian,Other-service,Husband,White,Male,0,0,50,United-States,26117,Poor
56,Private,103948,11th,7,Married Civilian,Transport-moving,Husband,White,Male,0,0,40,United-States,16426,Poor
32,Private,408328,7th-8th,4,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,3914,Poor
43,Local Government,35824,Masters,14,Married Civilian,Prof-specialty,Wife,White,Female,0,0,40,United-States,11985,Rich
24,Private,442274,HS-grad,9,No Marriage,Exec-managerial,Own-child,White,Male,0,0,40,United-States,27131,Poor
20,Private,164219,HS-grad,9,No Marriage,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,19409,Poor
23,Private,189461,HS-grad,9,No Marriage,Sales,Other-relative,White,Male,0,0,55,United-States,6348,Poor
57,Local Government,190748,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,21654,Poor
19,Private,340567,1st-4th,2,No Marriage,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,29457,Poor
22,Private,141698,10th,6,No Marriage,Craft-repair,Unmarried,White,Male,0,0,40,United-States,7567,Poor
43,Self Employed + Inc,35662,Doctorate,16,Married Civilian,Prof-specialty,Wife,White,Female,0,0,70,United-States,10179,Rich
20,State Govenment,39478,Some-college,10,No Marriage,Exec-managerial,Own-child,White,Male,0,0,54,United-States,16680,Poor
29,Private,177119,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,2174,0,45,United-States,889,Poor
59,Private,168569,HS-grad,9,Married Civilian,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,4285,Rich
33,Private,178587,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,37,United-States,24692,Poor
66,Private,236784,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,8,Cuba,20328,Poor
37,Private,191342,1st-4th,2,Married Civilian,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,4303,Poor
29,Private,173652,Some-college,10,No Marriage,Adm-clerical,Own-child,White,Female,0,0,40,United-States,3058,Poor
62,Private,94318,Bachelors,13,Married Civilian,Prof-specialty,Husband,White,Male,0,0,50,United-States,21614,Rich
33,Private,209900,Some-college,10,No Marriage,Tech-support,Own-child,White,Male,0,0,20,United-States,4809,Poor
53,Self Employed + Inc,251675,Some-college,10,Divorced,Sales,Not-in-family,White,Male,8614,0,50,Cuba,11352,Rich
29,?,116820,HS-grad,9,No Marriage,?,Own-child,White,Male,0,0,50,United-States,21586,Poor
41,Police,130760,Bachelors,13,Married Civilian,Tech-support,Husband,White,Male,0,0,24,United-States,194,Poor
33,Self Employed No Inc,170979,Prof-school,15,Married Civilian,Prof-specialty,Husband,White,Male,0,1887,40,United-States,29718,Rich
50,Private,94885,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,24541,Rich
34,Private,37646,Assoc-acdm,12,Married Civilian,Craft-repair,Husband,White,Male,0,0,65,United-States,29788,Poor
20,Private,138938,Some-college,10,No Marriage,Prof-specialty,Own-child,White,Female,0,0,10,United-States,24500,Poor
25,Private,258379,Bachelors,13,Married Civilian,Prof-specialty,Wife,White,Female,0,0,32,United-States,24999,Poor
39,Private,139743,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,20810,Poor
17,?,34019,10th,6,No Marriage,?,Own-child,White,Male,0,0,20,United-States,30208,Poor
34,Local Government,172664,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,17533,Poor
47,State Govenment,80282,Doctorate,16,Married Civilian,Prof-specialty,Husband,White,Male,0,0,45,United-States,14478,Poor
54,Private,175912,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Male,914,0,40,United-States,2543,Poor
26,Private,225279,Some-college,10,No Marriage,Prof-specialty,Not-in-family,White,Male,0,1602,40,?,2735,Poor
58,Private,147707,11th,7,Married Civilian,Sales,Husband,White,Male,0,0,40,United-States,32522,Poor
38,Private,680390,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,14161,Poor
58,Self Employed No Inc,248841,HS-grad,9,Married Civilian,Sales,Husband,White,Male,15024,0,40,United-States,25623,Rich
41,Private,95047,Assoc-voc,11,Married Civilian,Adm-clerical,Wife,White,Female,7688,0,44,United-States,4540,Rich
55,Private,198145,Bachelors,13,Married Civilian,Prof-specialty,Husband,White,Male,7298,0,40,United-States,16457,Rich
42,Self Employed No Inc,27661,Bachelors,13,Married Civilian,Sales,Husband,White,Male,0,0,45,United-States,16335,Poor
45,Self Employed No Inc,188694,HS-grad,9,Married Civilian,Exec-managerial,Husband,White,Male,0,0,40,United-States,8852,Poor
22,Private,369387,11th,7,Married Civilian,Craft-repair,Husband,White,Male,0,0,35,United-States,16900,Poor
27,Private,34273,Assoc-voc,11,No Marriage,Prof-specialty,Not-in-family,White,Female,0,1876,36,Canada,15274,Poor
43,Private,117627,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,11507,Poor
32,Self Employed No Inc,173314,Assoc-voc,11,Married Civilian,Prof-specialty,Husband,Other,Male,0,0,60,United-States,5586,Poor
58,Private,365511,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Other,Male,0,0,40,Mexico,22393,Poor
64,Private,292639,Some-college,10,Married Civilian,Exec-managerial,Wife,White,Female,10566,0,35,United-States,9374,Poor
19,Private,231962,HS-grad,9,No Marriage,Other-service,Unmarried,White,Male,0,0,40,United-States,8399,Poor
49,Private,173115,10th,6,Separated,Exec-managerial,Not-in-family,Black,Male,4416,0,99,United-States,13617,Poor
46,Private,176552,11th,7,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,28908,Rich
27,Private,118230,Bachelors,13,No Marriage,Exec-managerial,Own-child,White,Female,0,0,40,United-States,25644,Poor
57,Private,109015,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,48,United-States,20701,Poor
56,?,32604,Some-college,10,No Marriage,?,Not-in-family,Black,Female,0,0,40,United-States,22983,Poor
29,Private,184806,Prof-school,15,No Marriage,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,18137,Poor
50,Private,237868,Masters,14,Married Civilian,Exec-managerial,Husband,White,Male,0,0,50,United-States,19247,Rich
25,Private,113099,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,24674,Poor
47,Private,573583,HS-grad,9,Married Civilian,Transport-moving,Husband,White,Male,0,0,48,Italy,2900,Rich
29,Private,183111,Assoc-voc,11,Married Civilian,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,9661,Poor
35,Private,160120,Masters,14,Married Civilian,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,27071,Rich
47,Private,191978,Some-college,10,Married Civilian,Exec-managerial,Husband,White,Male,0,0,40,United-States,20377,Rich
64,Local Government,142166,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,0,0,99,United-States,21056,Poor
36,Self Employed No Inc,283122,HS-grad,9,Married Civilian,Farming-fishing,Husband,White,Male,0,1902,60,United-States,6213,Rich
22,?,211013,Some-college,10,No Marriage,?,Own-child,White,Female,0,0,40,Mexico,25826,Poor
25,Private,195914,Some-college,10,No Marriage,Sales,Own-child,Black,Female,3418,0,30,United-States,17007,Poor
57,Private,426263,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,11090,Rich
35,Local Government,216068,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,15402,Poor
64,?,338355,Assoc-voc,11,Married Civilian,?,Wife,White,Female,0,0,15,United-States,20017,Poor
26,?,130832,Bachelors,13,No Marriage,?,Unmarried,White,Female,0,0,10,United-States,16212,Poor
51,Private,141645,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,20233,Poor
19,Private,263338,HS-grad,9,No Marriage,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,28319,Poor
39,Private,188391,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,7298,0,50,United-States,2886,Rich
65,Self Employed + Inc,210381,Bachelors,13,Married Civilian,Exec-managerial,Husband,White,Male,99999,0,65,United-States,28294,Rich
27,Private,381789,12th,8,Married Civilian,Farming-fishing,Own-child,White,Male,0,0,55,United-States,23827,Poor
44,Private,205822,Some-college,10,Married Civilian,Sales,Husband,White,Male,0,0,40,United-States,7649,Rich
35,Private,276552,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,11950,Poor
21,Private,417668,Some-college,10,No Marriage,Other-service,Own-child,White,Male,0,0,20,United-States,29837,Poor
48,?,185291,Bachelors,13,Married Civilian,?,Husband,White,Male,0,0,6,United-States,7724,Poor
41,Private,57233,Bachelors,13,Married Civilian,Sales,Husband,White,Male,0,0,70,United-States,12393,Poor
50,Self Employed No Inc,156606,Some-college,10,Married Civilian,Exec-managerial,Wife,White,Female,0,0,30,United-States,29911,Poor
36,Private,292570,11th,7,No Marriage,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,21932,Poor
54,Private,94055,Bachelors,13,Married Civilian,Other-service,Husband,White,Male,0,0,40,United-States,7169,Poor
49,Self Employed + Inc,246739,Some-college,10,Married Civilian,Craft-repair,Husband,White,Male,0,0,45,United-States,25061,Rich
24,Private,293324,HS-grad,9,Married Civilian,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,22364,Poor
48,Self Employed No Inc,171986,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,19420,Poor
32,Private,283268,10th,6,Separated,Other-service,Unmarried,White,Female,0,0,42,United-States,765,Poor
26,Local Government,150553,Bachelors,13,No Marriage,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,50,United-States,26904,Poor
28,Private,109165,HS-grad,9,Married Civilian,Tech-support,Husband,White,Male,0,0,40,United-States,899,Poor
36,Self Employed No Inc,35945,7th-8th,4,Married Civilian,Machine-op-inspct,Husband,White,Male,7298,0,45,United-States,13639,Rich
60,Private,367695,Assoc-acdm,12,Married Civilian,Adm-clerical,Husband,White,Male,0,0,40,United-States,20704,Rich
42,Private,112181,HS-grad,9,Married Civilian,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,12087,Poor
36,Private,177285,Assoc-voc,11,No Marriage,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States,11671,Poor
38,Private,199816,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,11607,Poor
31,Private,101697,Assoc-voc,11,Married Civilian,Prof-specialty,Wife,White,Female,0,0,40,United-States,17705,Poor
18,Private,151150,10th,6,No Marriage,Farming-fishing,Own-child,White,Male,0,0,27,United-States,21936,Poor
37,Private,160920,Some-college,10,Married Civilian,Sales,Husband,White,Male,0,0,45,United-States,21270,Poor
48,Private,99096,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,1590,38,United-States,17140,Poor
45,Private,51744,Bachelors,13,No Marriage,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,19694,Poor
40,Private,303291,Some-college,10,Married Civilian,Other-service,Wife,White,Female,0,0,35,United-States,25689,Poor
46,Private,155664,Some-college,10,No Marriage,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2987,Poor
31,Private,77634,Assoc-voc,11,Married Civilian,Other-service,Husband,White,Male,0,0,42,United-States,1729,Poor
37,Private,253420,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,25,United-States,17559,Poor
44,Private,242861,HS-grad,9,Married Civilian,Transport-moving,Husband,White,Male,0,0,40,United-States,9466,Poor
30,Private,89625,Some-college,10,Married Civilian,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,5,United-States,21927,Rich
31,Private,265706,HS-grad,9,Married Civilian,Craft-repair,Husband,White,Male,7298,0,40,United-States,18373,Rich
31,State Govenment,78291,Bachelors,13,No Marriage,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,25572,Poor
26,Private,373553,Some-college,10,Married Civilian,Adm-clerical,Wife,White,Female,0,0,42,United-States,27352,Poor
34,Private,516337,11th,7,Married Civilian,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,5278,Poor
40,Private,566537,Preschool,1,Married Civilian,Other-service,Husband,White,Male,0,1672,40,Mexico,32035,Poor
58,Private,285885,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,8305,Poor
37,Private,35330,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1669,55,United-States,2116,Poor
44,Self Employed + Inc,178510,Some-college,10,No Marriage,Sales,Not-in-family,White,Male,0,2258,60,United-States,28200,Poor
60,Private,162347,Prof-school,15,Married Civilian,Exec-managerial,Husband,White,Male,0,1902,40,United-States,30632,Rich
41,Private,221172,Bachelors,13,Married Civilian,Craft-repair,Husband,White,Male,0,0,40,United-States,11562,Rich
52,Private,35305,7th-8th,4,No Marriage,Other-service,Own-child,White,Female,0,0,7,United-States,24328,Poor
39,Private,35890,Assoc-acdm,12,Married Civilian,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,16286,Poor
28,Private,31493,Bachelors,13,No Marriage,Craft-repair,Own-child,White,Male,0,0,40,United-States,24363,Rich
63,Private,203783,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,72,United-States,11371,Poor
32,Self Employed + Inc,113543,Prof-school,15,Married Civilian,Prof-specialty,Husband,White,Male,0,0,40,United-States,8105,Rich
44,Local Government,210527,Some-college,10,No Marriage,Other-service,Unmarried,Black,Female,0,0,40,United-States,2435,Poor
36,Private,162302,Some-college,10,No Marriage,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,15454,Poor
29,Private,58115,Bachelors,13,Married Civilian,Sales,Husband,White,Male,0,0,41,United-States,15656,Poor
21,Private,221480,Some-college,10,No Marriage,Tech-support,Own-child,White,Female,0,0,25,Ecuador,4310,Poor
30,Private,207937,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,10520,0,50,United-States,24514,Rich
31,State Govenment,286911,Some-college,10,Married Civilian,Adm-clerical,Husband,White,Male,0,0,38,United-States,15120,Poor
51,Self Employed No Inc,313702,HS-grad,9,No Marriage,Sales,Not-in-family,White,Male,0,0,40,United-States,30224,Poor
72,?,118902,Doctorate,16,Married Civilian,?,Husband,White,Male,0,2392,6,United-States,4018,Rich
23,Private,267471,12th,8,No Marriage,Sales,Own-child,White,Female,0,0,25,United-States,32151,Poor
51,Private,360131,5th-6th,3,Married Civilian,Craft-repair,Other-relative,White,Female,0,0,40,United-States,19070,Poor
